canonical	count	symbol	root	quality	root_qual	common	root_common	pitch_names	chord_size
"010101000100"	1062	A+/C#addD#	A	augmented	A augmented	augmented seventh chord	A augmented seventh chord	C# D# E# A	4
"001100110101"	56	*	E-	other	E- other	combinatorial I (I7)	E- combinatorial I (I7)	D E- G- G A B	6
"001111010111"	29	E-M9/DaddA,E,B	E-	other	E- other		E- 	D E- E F G A B- B	8
"001101000001"	559	Bdim/DaddD#	B	other	B other	major-third diminished terachord	B major-third diminished terachord	D D# F B	4
"010010001010"	3687	A#/o7/C#	A#	diminished	A# diminished	half-diminished seventh chord	A# half-diminished seventh chord	C# E G# A#	4
"100011011110"	8	FmM11/CaddA	F	other	F other		F 	C E F G A- A B-	7
"101011000011"	29	B-/CaddE,B	B-	major	B- major		B- 	C D E F B- B	6
"100001001101"	418	Fm/CaddA,B	F	other	F other	major-minor diminished pentachord	F major-minor diminished pentachord	C F A- A B	5
"000100101111"	37	A-m9/C-addA	A-	minor	A- minor		A- 	E- G- A- A B- C-	6
"100000010000"	96664	Cpower	C	other	C other	interval class 5	C interval class 5	C G	2
"100000001001"	2125	*	A-	other	A- other	major-minor trichord	A- major-minor trichord	C A- C-	3
"011100100110"	80	Dmaj7/C#addA#,D#	D	other	D other	quasi raga Bauli	D quasi raga Bauli	C# D D# F# A A#	6
"100010000011"	390	*	C	major	C major	major third tetracluster	C major third tetracluster	C E B- B	4
"001101010101"	81	E-+M9/DaddA	E-	augmented	E- augmented	Scriabin's Mystic-chord	E- Scriabin's Mystic-chord	D E- F G A B	6
"101110001000"	76	A-/CaddE,D	A-	other	A- other	augmented pentacluster	A- augmented pentacluster	C D E- E A-	5
"011000100110"	213	Dmaj7/C#addA#	D	other	D other	Lebanese pentachord	D Lebanese pentachord	C# D F# A A#	5
"110101101001"	48	D-M11/C-addC-	D-	major	D- major		D- 	C D- E- F G- A- C-	7
"001010000010"	5480	*	E	other	E other	incomplete half-diminished seventh chord	E incomplete half-diminished seventh chord	D E B-	3
"000110110100"	101	*	F-	other	F- other	alternating pentachord	F- alternating pentachord	E- F- G- G A	5
"001010001010"	2164	Edom7dim5/D	E	other	E other	Messiaen's truncated mode 6	E Messiaen's truncated mode 6	D E G# B-	4
"110100100110"	85	Ao11/C	A	diminished	A diminished	combinatorial I (I11)	A combinatorial I (I11)	C D- E- G- A B-	6
"011000110001"	289	Gmaj7/C#	G	major	G major	Hirajoshi pentatonic	G Hirajoshi pentatonic	C# D F# G B	5
"000010001001"	116961	E	E	major	E major	major triad	E major triad	E G# B	3
"010000000111"	109	*	A	major	A major	major-second tetracluster	A major-second tetracluster	C# A A# B	4
"001010100111"	10	B-+M7/DaddE,B	B-	augmented	B- augmented	combinatorial RI (RI2)	B- combinatorial RI (RI2)	D E F# A B- B	6
"010100100001"	3677	B/C#	B	major	B major	major-second major tetrachord	B major-second major tetrachord	C# D# F# B	4
"010110110101"	42	C#/o9addA,F#	C#	diminished	C# diminished	melodic minor ascending scale	C# melodic minor ascending scale	C# D# E F# G A B	7
"011101000100"	70	A+/C#addD,D#	A	augmented	A augmented	augmented pentacluster	A augmented pentacluster	C# D D# E# A	5
"101110001010"	5	A-/CaddB-,E,D	A-	other	A- other	combinatorial I (I5)	A- combinatorial I (I5)	C D E- E A- B-	6
"001110110001"	58	E-+M7/DaddF#,E	E-	augmented	E- augmented	combinatorial P (P6)	E- combinatorial P (P6)	D E- E F# G B	6
"111101000000"	62	D-M9/CaddD,omitA-	D-	major	D- major	major-second pentacluster	D- major-second pentacluster	C D- D E- F	5
"010101100001"	151	B/C#addE#	B	major	B major	lydian pentachord	B lydian pentachord	C# D# E# F# B	5
"000001100100"	1552	*	F	major	F major	major-minor trichord	F major-minor trichord	F F# A	3
"001101000010"	6461	B-/DaddE-	B-	major	B- major	perfect-fourth major tetrachord	B- perfect-fourth major tetrachord	D E- F B-	4
"011000010000"	3067	*	C#	other	C# other	tritone-fourth	C# tritone-fourth	C# D G	3
"010111000001"	29	C#m9addE#,omitG#	C#	other	C# other	tritone-contracting pentachord	C# tritone-contracting pentachord	C# D# E E# B	5
"010100101100"	406	D#/o7/C#addG#	D#	diminished	D# diminished	Kumoi pentachord	D# Kumoi pentachord	C# D# F# G# A	5
"010101010100"	142	D#dom7dim5/C#addE#	D#	other	D# other	whole-tone pentachord	D# whole-tone pentachord	C# D# E# F## A	5
"111000010010"	239	Gdim/CaddD	G	other	G other	minor-seventh pentacluster	G minor-seventh pentacluster	C D- D G B-	5
"111010110110"	93	C7addA,D-,F#,D	C	major	C major		C 	C D- D E F# G A B-	8
"011110100100"	19	DM9/C#addD#	D	major	D major		D 	C# D D# E F# A	6
"101010000110"	310	Am/CaddB-,D	A	minor	A minor	phrygian pentachord	A phrygian pentachord	C D E A B-	5
"100100110100"	2813	Ao7/CaddG	A	diminished	A diminished	diminished minor-ninth chord	A diminished minor-ninth chord	C E- G- G A	5
"001100011011"	74	E-maj7/DaddA-,B	E-	other	E- other		E- 	D E- G A- B- B	6
"101110101011"	20	B-+11/CaddE,B	B-	augmented	B- augmented		B- 	C D E- E F# A- B- B	8
"111011010001"	17	Cmaj7addF,D-,D	C	major	C major		C 	C D- D E F G B	7
"000001011100"	89	*	F	other	F other	major-second tetracluster	F major-second tetracluster	F G A- A	4
"100000101011"	29	*	F#	other	F# other	tritone-contracting pentachord	F# tritone-contracting pentachord	C F# A- B- B	5
"000000010100"	44284	*	A	other	A other	interval class 2	A interval class 2	G A	2
"100100010011"	206	Cm7addB	C	minor	C minor	center-cluster pentamirror	C center-cluster pentamirror	C E- G B- B	5
"011000100111"	54	Bm9/C#addA#	B	minor	B minor	combinatorial P (P6)	B combinatorial P (P6)	C# D F# A A# B	6
"100011001100"	312	FmM7/CaddA	F	other	F other	major-augmented ninth chord	F major-augmented ninth chord	C E F A- A	5
"101100100011"	15	C/o9addB	C	diminished	C diminished	combinatorial I (I11)	C combinatorial I (I11)	C D E- G- B- B	6
"000111001101"	10	F-maj7/C-addA,F	F-	other	F- other	complement of all tri-chord hexachord	F- complement of all tri-chord hexachord	E- F- F A- A C-	6
"011010111001"	12	C#/o11addG#	C#	other	C# other		C# 	C# D E F# G G# B	7
"000100000111"	276	*	A	other	A other	major third tetracluster	A major third tetracluster	E- A B- B	4
"110101010011"	5	Cm7addF,D-,B	C	minor	C minor		C 	C D- E- F G B- B	7
"010011001101"	153	AM9/C#addE#	A	other	A other	combinatorial I (I7)	A combinatorial I (I7)	C# E E# G# A B	6
"010110100101"	442	B11/C#	B	major	B major	dominant-eleventh	B dominant-eleventh	C# D# E F# A B	6
"100001000110"	6619	F/CaddB-	F	major	F major	perfect-fourth major tetrachord	F perfect-fourth major tetrachord	C F A B-	4
"001111010000"	19	E-M9/DaddE,omitB-	E-	major	E- major	major-second pentacluster	E- major-second pentacluster	D E- E F G	5
"101011001000"	362	D/o9/C	D	diminished	D diminished	diminished-augmented ninth chord	D diminished-augmented ninth chord	C D E F A-	5
"000110010110"	386	E-addA,F-	E-	major	E- major	Balinese pentachord	E- Balinese pentachord	E- F- G A B-	5
"011011100101"	56	B/o9/C#addF#,E	B	other	B other	modified blues	B modified blues	C# D E F F# A B	7
"100001010100"	12809	F/CaddG	F	major	F major	major-second major tetrachord	F major-second major tetrachord	C F G A	4
"100001011111"	6	Fm/CaddG,B-,A,B	F	other	F other		F 	C F G A- A B- B	7
"001101100010"	375	E-mM9/D	E-	minor	E- minor	minor-major ninth chord	E- minor-major ninth chord	D E- F G- B-	5
"000110001001"	4848	F-maj7/C-	F-	major	F- major	major seventh chord	F- major seventh chord	E- F- A- C-	4
"000010101101"	1229	EaddA,F#	E	major	E major	major pentachord	E major pentachord	E F# G# A B	5
"111100011010"	15	A-M11/CaddD	A-	major	A- major		A- 	C D- D E- G A- B-	7
"011100110101"	13	*	G	other	G other		G 	C# D D# F# G A B	7
"010000110110"	161	F#m/C#addG,A#	F#	other	F# other	major-minor-diminished pentachord	F# major-minor-diminished pentachord	C# F# G A A#	5
"000000111001"	120	*	G	major	G major	minor third tetracluster	G minor third tetracluster	F# G G# B	4
"100010100010"	1792	F#dom7dim5/C	F#	other	F# other	Messiaen's truncated mode 6	F# Messiaen's truncated mode 6	C E F# A#	4
"110001011100"	46	D-maj7/CaddG,A	D-	other	D- other	combinatorial I (I1)	D- combinatorial I (I1)	C D- F G A- A	6
"101000011101"	22	G/CaddA,A-	G	major	G major		G 	C D G A- A B	6
"101101000111"	14	B-M11/CaddB	B-	major	B- major		B- 	C D E- F A B- B	7
"011010011110"	10	A7/C#addB-,G#,D	A	major	A major		A 	C# D E G G# A B-	7
"010100111000"	25	*	D#	minor	D# minor	double-seconds triple-fourth pentachord	D# double-seconds triple-fourth pentachord	C# D# F# G G#	5
"110101100010"	111	C/o11	C	diminished	C diminished	minor hexachord	C minor hexachord	C D- E- F G- B-	6
"000100001110"	211	E-susaddA	A-	other	A- other	perfect fourth tetramirror	A- perfect fourth tetramirror	E- A- A B-	4
"111010010010"	170	C7addD-,D	C	major	C major	combinatorial RI (RI6)	C combinatorial RI (RI6)	C D- D E G B-	6
"110000110011"	6	G-/C-addG,C	G-	major	G- major	combinatorial I (I3)	G- combinatorial I (I3)	C D- G- G B- C-	6
"100110100111"	30	Aob9/CaddE,B	A	other	A other		A 	C E- E G- A B- B	7
"000101111111"	10	E-maddG,A-,A,F,B	E-	other	E- other		E- 	E- F G- G A- A B- B	8
"100001111000"	23	Fm/CaddG,G-	F	minor	F minor	major-third pentacluster	F major-third pentacluster	C F G- G A-	5
"100000100100"	28460	F#dim/C	F#	diminished	F# diminished	diminished triad	F# diminished triad	C F# A	3
"101100101101"	23	A-7/CaddA,B,D	A-	major	A- major	diminished scale	A- diminished scale	C D E- G- A- A B	7
"110101000111"	24	B-mM11/C-	B-	minor	B- minor		B- 	C D- E- F A B- C-	7
"111100000011"	29	*	C	minor	C minor	A all combinatorial (P6, I11, RI5, RI11)	C A all combinatorial (P6, I11, RI5, RI11)	C D- D E- B- B	6
"100001110101"	35	F/CaddG,G-,B	F	major	F major		F 	C F G- G A B	6
"000010100101"	4920	*	F#	minor	F# minor	quartal tetramirror	F# quartal tetramirror	E F# A B	4
"010010010001"	8681	C#/o7	C#	diminished	C# diminished	half-diminished seventh chord	C# half-diminished seventh chord	C# E G B	4
"110100001011"	47	A-/C-addB-,C-,D-	A-	other	A- other	D all combinatorial (P6, I1, RI7)	A- D all combinatorial (P6, I1, RI7)	C D- E- A- B- C-	6
"001101011101"	9	E-+M11/DaddA	E-	augmented	E- augmented		E- 	D E- F G A- A B	7
"110011001001"	77	D-mM7/C-addF	D-	other	D- other	Schoenberg Anagram hexachord	D- Schoenberg Anagram hexachord	C D- F- F A- C-	6
"000100001000"	32802	A-power/E-	A-	other	A- other	interval class 5	A- interval class 5	E- A-	2
"010100010110"	885	*	A	major	A major	augmented-sixth pentachord	A augmented-sixth pentachord	C# D# G A A#	5
"011000100011"	645	BmM9/C#	B	minor	B minor	minor-major ninth chord	B minor-major ninth chord	C# D F# A# B	5
"001001001100"	3136	DdimaddA	D	other	D other	minor-diminished tetrachord	D minor-diminished tetrachord	D F A- A	4
"000000010101"	9943	*	G	major	G major	whole-tone trichord	G whole-tone trichord	G A B	3
"100010111010"	26	C7addG#,F#	C	other	C other	combinatorial I (I1)	C combinatorial I (I1)	C E F# G G# B-	6
"111000001011"	28	B-m9/CaddB,D,omitF	B-	other	B- other	combinatorial I (I1)	B- combinatorial I (I1)	C D- D A- B- B	6
"010110000000"	1724	*	C#	minor	C# minor	minor trichord	C# minor trichord	C# D# E	3
"011011011100"	18	DmM11/C#addG#	D	minor	D minor		D 	C# D E F G G# A	7
"001001000011"	2288	B-/DaddB	B-	major	B- major	major-diminished tetrachord	B- major-diminished tetrachord	D F B- B	4
"000000011111"	18	*	G	other	G other	chromatic pentamirror	G chromatic pentamirror	G A- A B- B	5
"111000110010"	48	Gdim/CaddF#,D	G	other	G other	all tri-chord hexachord (inverted form)	G all tri-chord hexachord (inverted form)	C D- D F# G B-	6
"111011100001"	6	*	B	other	B other		B 	C D- D E F F# B	7
"001100001101"	65	*	B	minor	B minor	Javanese pentachord	B Javanese pentachord	D E- A- A B	5
"101000010000"	22861	Csus2	C	other	C other	quartal trichord	C quartal trichord	C D G	3
"000110010101"	215	E-+addA,F-	E-	augmented	E- augmented	enigmatic pentachord	E- enigmatic pentachord	E- F- G A B	5
"101101101001"	18	CdimaddA-,B,F,D	C	diminished	C diminished	alternating heptachord	C alternating heptachord	C D E- F G- A- B	7
"010101111000"	5	*	C#	other	C# other	combinatorial I (I3)	C# combinatorial I (I3)	C# D# E# F# G G#	6
"101001110010"	8	Gm7/CaddF#	G	minor	G minor	combinatorial RI (RI2)	G combinatorial RI (RI2)	C D F F# G B-	6
"111100011011"	11	A-M11/CaddB,D	A-	major	A- major		A- 	C D- D E- G A- B- B	8
"111100101011"	9	A-11/C-addC-,D	A-	other	A- other	blues octatonic	A- blues octatonic	C D- D E- G- A- B- C-	8
"110111010010"	23	Cm7addF-,F,D-	C	minor	C minor		C 	C D- E- F- F G B-	7
"011011000100"	1365	DmM9/C#	D	minor	D minor	minor-major ninth chord	D minor-major ninth chord	C# D E F A	5
"101010010111"	66	Am7/CaddB-,B,D	A	minor	A minor		A 	C D E G A B- B	7
"100100111110"	6	A-9/CaddG,A	A-	major	A- major		A- 	C E- G- G A- A B-	7
"010110010110"	213	A7/C#addA#,D#	A	major	A major	Stravinsky's Petrouchka-chord	A Stravinsky's Petrouchka-chord	C# D# E G A A#	6
"111011010110"	72	C7addA,F,D-,D	C	major	C major	blues	C blues	C D- D E F G A B-	8
"110010011000"	187	D-mM7/CaddG	D-	minor	D- minor	Persian pentamirror	D- Persian pentamirror	C D- F- G A-	5
"101001110110"	23	Gm11/CaddF#	G	minor	G minor		G 	C D F F# G A B-	7
"101010100111"	37	B-+M9/CaddE,B	B-	augmented	B- augmented		B- 	C D E F# A B- B	7
"100100010111"	38	A/ob9/CaddB	A	diminished	A diminished		A 	C E- G A B- B	6
"101110110100"	85	D7/CaddG,E,E-	D	major	D major		D 	C D E- E F# G A	7
"000101000100"	17417	*	F	major	F major	incomplete dominant-seventh chord	F incomplete dominant-seventh chord	E- F A	3
"101000100100"	65963	D7/C	D	major	D major	dominant seventh chord	D dominant seventh chord	C D F# A	4
"111100110101"	5	Ao9/CaddG,D-,D	A	diminished	A diminished		A 	C D- D E- G- G A B	8
"001001001101"	3103	Bo7/DaddA	B	diminished	B diminished	diminished minor-ninth chord	B diminished minor-ninth chord	D F A- A B	5
"111010001110"	41	A-+/CaddA,B-,D-,D	A-	augmented	A- augmented		A- 	C D- D E A- A B-	7
"100011011000"	404	FmM9/C	F	minor	F minor	minor-major ninth chord	F minor-major ninth chord	C E F G A-	5
"110100110000"	166	CdimaddG,D-	C	other	C other	Javanese pentachord	C Javanese pentachord	C D- E- G- G	5
"010000011101"	71	A9/C#addG#,omitE	A	major	A major	tritone-expanding pentachord	A tritone-expanding pentachord	C# G G# A B	5
"010010101110"	52	F#m9/C#addA#	F#	other	F# other		F# 	C# E F# G# A A#	6
"111100000100"	54	Adim/CaddD-,D	A	diminished	A diminished	minor-third pentacluster	A minor-third pentacluster	C D- D E- A	5
"010010000101"	10360	A/C#addB	A	major	A major	major-second major tetrachord	A major-second major tetrachord	C# E A B	4
"000101100110"	211	E-maddA,F	E-	minor	E- minor	Roma (Gypsy) pentachord	E- Roma (Gypsy) pentachord	E- F G- A B-	5
"100101110001"	9	CdimaddG,F,B	C	other	C other	all tri-chord hexachord (inverted form)	C all tri-chord hexachord (inverted form)	C E- F G- G B	6
"011011100100"	46	DmM9/C#addF#	D	other	D other	combinatorial P (P6)	D combinatorial P (P6)	C# D E F F# A	6
"101001010110"	310	Gm11/C	G	minor	G minor	C all combinatorial (P6, I3, RI9)	G C all combinatorial (P6, I3, RI9)	C D F G A B-	6
"000101101000"	589	*	F	minor	F minor	minor tetramirror	F minor tetramirror	E- F G- A-	4
"110100101010"	190	A-11/C	A-	major	A- major	dominant-eleventh	A- dominant-eleventh	C D- E- G- A- B-	6
"011011000010"	247	B-/C#addE	B-	major	B- major	major-minor diminished pentachord	B- major-minor diminished pentachord	C# D E F B-	5
"110011110100"	12	*	D-	other	D- other		D- 	C D- F- F G- G A	7
"010010010100"	64051	A7/C#	A	major	A major	dominant seventh chord	A dominant seventh chord	C# E G A	4
"000110000011"	105	*	C-	major	C- major	double-fourth tetramirror	C- double-fourth tetramirror	E- F- B- C-	4
"001011001101"	576	Bo7/DaddA,E	B	diminished	B diminished	combinatorial RI (RI9)	B combinatorial RI (RI9)	D E F A- A B	6
"011110100111"	6	Bm11/C#addA#,D#	B	other	B other		B 	C# D D# E F# A A# B	8
"100011011001"	66	FmM9/CaddB	F	minor	F minor		F 	C E F G A- B	6
"101001101000"	98	D/o7/CaddF#	D	other	D other	Javanese pentatonic	D Javanese pentatonic	C D F F# A-	5
"111000000111"	9	B-mM9/CaddB,D,omitF	B-	other	B- other	A all combinatorial (P6, I11, RI5, RI11)	B- A all combinatorial (P6, I11, RI5, RI11)	C D- D A B- B	6
"110110110111"	5	C/ob9addG,F-,A,C-	C	other	C other		C 	C D- E- F- G- G A B- C-	9
"001011000110"	712	B-maj7/DaddE	B-	major	B- major	Hirajoshi pentatonic	B- Hirajoshi pentatonic	D E F A B-	5
"011011011010"	7	C#o11addG#	C#	other	C# other	alternating heptachord	C# alternating heptachord	C# D E F G G# B-	7
"101001100010"	78	B-/CaddF#	B-	other	B- other	enigmatic pentachord	B- enigmatic pentachord	C D F F# B-	5
"100101100100"	2216	F7/CaddG-	F	major	F major	flat-ninth pentachord	F flat-ninth pentachord	C E- F G- A	5
"111011111001"	6	Cmaj7addA-,D-,F,F#,D	C	major	C major		C 	C D- D E F F# G A- B	9
"101100000010"	1377	Cm9	C	minor	C minor	lydian tetrachord	C lydian tetrachord	C D E- B-	4
"000011101001"	67	EaddF,F#	E	major	E major	major-seventh pentacluster	E major-seventh pentacluster	E F F# G# B	5
"000100101000"	8192	A-power/E-addG-	A-	other	A- other	incomplete dominant-seventh chord	A- incomplete dominant-seventh chord	E- G- A-	3
"011011011101"	14	C#/ob9addF,A,G#	C#	other	C# other		C# 	C# D E F G G# A B	8
"111001100010"	18	B-m/CaddF#,D	B-	other	B- other	combinatorial I (I1)	B- combinatorial I (I1)	C D- D F F# B-	6
"101101101100"	29	D/ob9/CaddA,G-	D	other	D other	diminished scale	D diminished scale	C D E- F G- A- A	7
"101101111001"	7	CdimaddG,A-,B,F,D	C	other	C other		C 	C D E- F G- G A- B	8
"100000001000"	50365	*	A-	major	A- major	interval class 4	A- interval class 4	C A-	2
"011100001110"	6	*	A	major	A major	double cluster hexamirror	A double cluster hexamirror	C# D D# G# A A#	6
"100100101111"	18	A-9/C-addA,C-	A-	other	A- other		A- 	C E- G- A- A B- C-	7
"000010101010"	706	F#9/E	F#	major	F# major	whole-tone tetramirror	F# whole-tone tetramirror	E F# G# A#	4
"011111100100"	9	DM9/C#addE#,D#	D	major	D major		D 	C# D D# E E# F# A	7
"011100101110"	6	Dmaj7/C#addA#,G#,D#	D	other	D other	Greek chromatic	D Greek chromatic	C# D D# F# G# A A#	7
"000001001110"	406	B-power/FaddA,A-	B-	other	B- other	minor third tetracluster	B- minor third tetracluster	F A- A B-	4
"111010100010"	16	*	B-	other	B- other	combinatorial I (I1)	B- combinatorial I (I1)	C D- D E F# B-	6
"000001110010"	76	*	G-	major	G- major	minor third tetracluster	G- minor third tetracluster	F G- G B-	4
"010101010101"	113	B9#5/C#addE#	B	augmented	B augmented	whole tone scale	B whole tone scale	C# D# E# F## A B	6
"110101110111"	14	C/o11addG,A,B	C	other	C other		C 	C D- E- F G- G A B- B	9
"011010100001"	735	Bm/C#addE	B	minor	B minor	dorian pentachord	B dorian pentachord	C# D E F# B	5
"111001000111"	27	B-mM9/CaddB,D	B-	other	B- other		B- 	C D- D F A B- B	7
"101101011100"	13	D/o11/CaddA	D	other	D other		D 	C D E- F G A- A	7
"001111001000"	62	DdimaddE,E-	D	diminished	D diminished	blues pentacluster	D blues pentacluster	D E- E F A-	5
"011101100110"	27	Dmaj7/C#addA#,E#,D#	D	other	D other		D 	C# D D# E# F# A A#	7
"001000101100"	2477	DaddG#	D	major	D major	all-interval tetrachord	D all-interval tetrachord	D F# G# A	4
"001000001011"	1056	*	G#	other	G# other	harmonic minor tetrachord	G# harmonic minor tetrachord	D G# B- B	4
"110010011011"	18	Gob9/C-addC	G	diminished	G diminished		G 	C D- F- G A- B- C-	7
"001011111101"	25	Em7/DaddF,A,G#,F#	E	other	E other		E 	D E F F# G G# A B	8
"101101111010"	6	C/o9addG,F,A-	C	other	C other	Spanish octatonic scale	C Spanish octatonic scale	C D E- F G- G A- B-	8
"111001101111"	18	B-m9/CaddA,B,F#,D	B-	other	B- other		B- 	C D- D F F# A- A B- B	9
"000011110010"	35	EdimaddF,F#	E	diminished	E diminished	blues pentacluster	E blues pentacluster	E F F# G B-	5
"001100111001"	79	*	E-	other	E- other	quasi raga Bauli	E- quasi raga Bauli	D E- G- G A- B	6
"000100001111"	58	A-m/C-addA,B-	A-	minor	A- minor	major-third pentacluster	A- major-third pentacluster	E- A- A B- C-	5
"011110100011"	34	BmM11/C#addD#	B	other	B other		B 	C# D D# E F# A# B	7
"011010111010"	5	D+M11/C#addG#	D	augmented	D augmented		D 	C# D E F# G G# A#	7
"101101110011"	10	C/o9addG,F,B	C	other	C other		C 	C D E- F G- G B- B	8
"110101100110"	28	C/o11addA	C	diminished	C diminished	harmonic minor scale	C harmonic minor scale	C D- E- F G- A B-	7
"010001111011"	9	F#maj7/C#addG,G#,B	F#	major	F# major		F# 	C# E# F# G G# A# B	7
"010110011011"	49	A#ob9/C#addG#,D#	A#	diminished	A# diminished	harmonic minor scale	A# harmonic minor scale	C# D# E G G# A# B	7
"010111100011"	5	BM11/C#addE#	B	major	B major		B 	C# D# E E# F# A# B	7
"101111010000"	10	CmaddF,E,D	C	other	C other	D all combinatorial (P6, I1, RI7)	C D all combinatorial (P6, I1, RI7)	C D E- E F G	6
"110100101100"	314	A-7/CaddA,D-	A-	major	A- major	combinatorial RI (RI9)	A- combinatorial RI (RI9)	C D- E- G- A- A	6
"101001100011"	23	B-/CaddF#,B	B-	other	B- other	all tri-chord hexachord	B- all tri-chord hexachord	C D F F# B- B	6
"111000110011"	11	Gdim/CaddB,F#,D	G	other	G other		G 	C D- D F# G B- B	7
"001011001100"	319	DdimaddA,E	D	other	D other	Roma (Gypsy) pentachord	D Roma (Gypsy) pentachord	D E F A- A	5
"100011001101"	98	FmM7/CaddA,B	F	other	F other		F 	C E F A- A B	6
"000010000111"	108	EsusaddA#	A	other	A other	perfect fourth tetramirror	A perfect fourth tetramirror	E A A# B	4
"010011000011"	67	A#dim/C#addE#,B	A#	other	A# other	Javanese pentachord	A# Javanese pentachord	C# E E# A# B	5
"110011100000"	15	*	D-	other	D- other	Asian pentacluster	D- Asian pentacluster	C D- F- F G-	5
"001111000010"	46	B-/DaddE,E-	B-	major	B- major	major-third pentacluster	B- major-third pentacluster	D E- E F B-	5
"100100011011"	37	A-M9/CaddB	A-	major	A- major	combinatorial P (P6)	A- combinatorial P (P6)	C E- G A- B- B	6
"000010000010"	20329	*	A#	other	A# other	tritone	A# tritone	E A#	2
"011110010010"	202	C#ob9addD#	C#	diminished	C# diminished	combinatorial RI (RI3)	C# combinatorial RI (RI3)	C# D D# E G B-	6
"100101000010"	4931	*	C	minor	C minor	quartal tetramirror	C quartal tetramirror	C E- F B-	4
"101100101001"	77	A-7/CaddB,D	A-	major	A- major	combinatorial RI (RI4)	A- combinatorial RI (RI4)	C D E- G- A- B	6
"100101011000"	1181	Fm9/C	F	minor	F minor	minor-ninth chord	F minor-ninth chord	C E- F G A-	5
"011101101110"	6	Dmaj7/C#addA#,E#,G#,D#	D	other	D other		D 	C# D D# E# F# G# A A#	8
"111100011000"	29	A-maj7/CaddD-,D	A-	major	A- major	combinatorial RI (RI3)	A- combinatorial RI (RI3)	C D- D E- G A-	6
"010000000101"	7290	*	A	major	A major	whole-tone trichord	A whole-tone trichord	C# A B	3
"101011001101"	101	Bob9/CaddA,E	B	diminished	B diminished	harmonic minor scale	B harmonic minor scale	C D E F A- A B	7
"101000010111"	128	Gm/CaddA,B	G	other	G other	D all combinatorial (P6, I1, RI7)	G D all combinatorial (P6, I1, RI7)	C D G A B- B	6
"111111110100"	5	D-+M11/CaddG,E,D	D-	augmented	D- augmented		D- 	C D- D E- E F G- G A	9
"000110011011"	43	F-maj7/C-addG,B-	F-	major	F- major		F- 	E- F- G A- B- C-	6
"001000010001"	227856	G/D	G	major	G major	major triad	G major triad	D G B	3
"110010111111"	8	*	G-	major	G- major		G- 	C D- F- G- G A- A B- C-	9
"011001101001"	202	G#o7/C#addF#	G#	diminished	G# diminished	combinatorial RI (RI9)	G# combinatorial RI (RI9)	C# D F F# G# B	6
"110100100100"	1435	Ao7/CaddD-	A	diminished	A diminished	diminished minor-ninth chord	A diminished minor-ninth chord	C D- E- G- A	5
"001111001001"	38	Bo7/DaddE,E-	B	diminished	B diminished	combinatorial RI (RI3)	B combinatorial RI (RI3)	D E- E F A- B	6
"100011011101"	12	FmM9/CaddA,B	F	other	F other		F 	C E F G A- A B	7
"000110001110"	14	*	F-	other	F- other	double pentacluster	F- double pentacluster	E- F- A- A B-	5
"100110100101"	300	Ao9/CaddE	A	other	A other	combinatorial RI (RI9)	A combinatorial RI (RI9)	C E- E G- A B	6
"000011000001"	1919	EpoweraddF	E	other	E other	tritone-fourth	E tritone-fourth	E F B	3
"101011011001"	82	CM11addA-	C	major	C major	harmonic major scale	C harmonic major scale	C D E F G A- B	7
"110110010101"	9	CmM7addA,F-,D-	C	minor	C minor		C 	C D- E- F- G A B	7
"110001010010"	670	G/o7/C	G	diminished	G diminished	Kumoi pentachord	G Kumoi pentachord	C D- F G B-	5
"110000010101"	68	*	G	other	G other	tritone-contracting pentachord	G tritone-contracting pentachord	C D- G A B	5
"011011111101"	30	C#/ob9addF,A,G#,F#	C#	other	C# other		C# 	C# D E F F# G G# A B	9
"110000100111"	10	G-/C-addA,C	G-	major	G- major		G- 	C D- G- A B- C-	6
"101000011001"	151	G/CaddA-	G	major	G major	Roma (Gypsy) pentachord	G Roma (Gypsy) pentachord	C D G A- B	5
"111101101000"	57	D-M11/CaddD	D-	major	D- major		D- 	C D- D E- F G- A-	7
"001100010101"	120	E-+M7/DaddA	E-	augmented	E- augmented	enigmatic pentachord	E- enigmatic pentachord	D E- G A B	5
"000100101010"	1859	E-maddA-	E-	minor	E- minor	perfect-fourth minor tetrachord	E- perfect-fourth minor tetrachord	E- G- A- B-	4
"001111010011"	5	E-M9/DaddE,B	E-	other	E- other		E- 	D E- E F G B- B	7
"101101000001"	135	Bdim/CaddE-	B	diminished	B diminished	alternating pentachord	B alternating pentachord	C D E- F B	5
"001100100101"	675	*	E-	other	E- other	Neapolitan pentachord	E- Neapolitan pentachord	D E- G- A B	5
"010000010011"	495	*	A#	minor	A# minor	major-third diminished terachord	A# major-third diminished terachord	C# G A# B	4
"010110111010"	44	D#m7/C#addG,G#,E	D#	minor	D# minor		D# 	C# D# E F# G G# A#	7
"001111110101"	17	E-+M9/DaddA,F#,E	E-	augmented	E- augmented		E- 	D E- E F F# G A B	8
"011010101001"	408	C#m7addF#,D	C#	minor	C# minor	dorian hexachord	C# dorian hexachord	C# D E F# G# B	6
"110100010101"	39	A/o9/CaddD-	A	diminished	A diminished	combinatorial I (I3)	A combinatorial I (I3)	C D- E- G A B	6
"111010101010"	13	*	B-	other	B- other	Neapolitan-major mode	B- Neapolitan-major mode	C D- D E F# A- B-	7
