0.153902 -0.143234 0.059977 -0.118331 0.090153 0.745057 0.022917 0.239852 -0.448000 0.522388 0.284839 -0.532710 -0.106833 -0.115251 -0.313185 0.347092 0.240191 0.102795 -0.290771 -0.118812 -0.161202 -0.100454 -0.169575 0.021593 -0.140699 0.578998 -0.875359 0.197351 -0.109339 -0.267297 -0.346505 0.718821 -0.285744 0.260756 -0.065533 0.139902 0.287636 0.276115 -0.118928 0.145950 -0.132094 -0.065831 0.782664 -0.667355 -0.302064 -0.397723 0.041693 0.083742 0.296770 -0.408901 0.304401 0.619858 -0.389593 -0.578815 0.159742 -0.517489 0.767321 -0.279270 -0.277616 0.008223 0.489130 0.236991 -0.556400 0.158530 0.080424 -0.109198 0.506720 -0.006674 0.094369 -0.488182 -0.016429 0.133291 -0.326419 0.107208 0.889551 -0.311872 0.000987 0.289236 0.131415 -0.344825 -0.237884 -0.193629 -0.087842 0.103046 -0.481713 -0.365423 0.023553 -0.357218 0.054481 0.091031 -0.004628 0.295408 0.427325 -0.343792 0.191255 0.126799 0.319583 0.232323 -0.714572 -0.070572
0.039957 -0.261194 -0.389459 -0.329573 0.247903 0.011689 -0.368978 0.235415 -0.361051 -0.058298 0.502908 -0.206304 0.156806 0.037109 0.131596 0.297524 0.564032 0.166373 -0.187718 0.056515 -0.347602 -0.095085 0.199087 -0.045128 -0.461968 0.318413 -0.081956 0.099345 0.047895 0.422920 -0.251985 0.615217 -0.244651 0.145679 0.057753 0.437826 -0.394051 -0.043771 0.231014 0.375319 -0.065341 -0.362744 0.606318 0.274007 0.275517 -0.176730 0.150772 -0.054195 -0.025998 -0.439591 -0.179812 0.577561 -0.478593 0.053984 0.630654 -0.131072 0.280471 -0.131654 -0.107708 0.317128 0.547152 -0.139080 0.235597 -0.047904 0.207410 0.335638 0.537694 -0.618135 0.296771 -0.580362 -0.091615 -0.305874 -0.486542 0.552768 0.269295 0.495420 -0.080276 -0.097762 0.553111 -0.492410 -0.015557 -0.478206 0.468582 0.838246 0.241979 -0.364494 0.188041 -0.463413 -0.324609 -0.763876 0.496138 0.603847 0.010259 0.054290 -0.478386 0.791261 0.115647 -0.082573 -0.526327 0.282228
-0.043941 -0.014486 0.104400 0.063516 -0.250446 -0.396386 -0.352744 0.014853 0.579780 -0.646011 0.533588 -0.899498 0.202573 0.024296 0.645392 -0.868843 0.043562 0.587152 0.406653 -0.032778 -0.486044 -0.723563 0.447437 0.722958 -0.189904 0.345838 -0.930874 -0.284142 0.389349 -0.264449 0.447303 0.640195 0.063573 0.495473 -0.244484 0.065329 -0.270952 0.413070 0.083640 -0.137746 -0.093058 -0.115687 0.685923 -0.436616 -0.007350 -0.751341 -0.267837 0.513602 0.529807 -0.413856 -0.237901 -0.908461 -0.012108 0.719574 0.184742 0.323761 0.477262 -0.302403 0.229046 0.036153 -0.284329 -1.032218 0.253681 0.575943 0.213706 -0.265823 0.207567 -0.204556 0.024425 -0.438045 0.066481 -0.315495 0.394932 0.068802 -0.325807 0.612544 -0.275373 0.158550 0.247074 -0.522466 0.207017 -0.679267 -0.506700 -0.957041 0.668818 0.680352 -0.029517 -0.077474 -0.283013 -0.244637 0.135292 -0.829561 0.072371 0.245382 0.279495 0.214915 -0.398376 -0.029288 -0.431128 0.073987
0.007068 0.421938 0.700346 0.175534 -0.166125 -0.388294 -0.043579 0.405536 -0.149889 -0.152661 -0.237866 -0.500850 0.168047 0.067491 0.480668 0.058153 0.338057 0.053264 0.649347 0.022063 -0.044576 0.172749 -0.325597 0.291615 -0.028455 -0.140795 -0.188515 -0.097103 -0.030035 -0.197788 -0.011566 -0.042028 -0.169454 0.376432 0.065551 0.192710 -0.282566 0.166407 0.416530 -0.208478 -0.004176 -0.057182 -0.052011 0.074356 0.100046 -0.215032 0.161378 0.427697 -0.120972 -0.036305 -0.009581 -0.003826 -0.587371 -0.600625 0.055724 -0.410077 0.107157 0.251678 0.145872 -0.152259 0.234454 -0.335421 0.044619 0.228715 0.484424 0.069479 -0.105837 0.185280 -0.388344 0.149294 -0.442452 -0.313033 -0.236156 -0.334690 0.066179 -0.182630 0.506891 -0.045884 -0.188819 -0.097901 0.296410 0.407009 0.206387 0.089779 0.658641 -0.160612 0.454444 0.130467 0.005253 0.127341 0.100953 0.340729 0.354971 0.209675 0.100124 0.343677 -0.348528 -0.357680 -0.102710 -0.005028
0.106442 -0.282697 0.486727 -0.094283 -0.354911 0.510808 0.595020 -0.006664 -0.272868 -0.072131 0.197615 -0.218863 -0.189060 0.022937 -0.099386 0.257061 0.494940 0.456133 -0.065141 -0.011898 -0.305118 0.140373 -0.384487 -0.146956 0.092126 0.281378 -0.790182 -0.185987 0.101166 0.012382 -0.018061 0.019122 -0.172518 0.580092 0.816015 0.173839 -0.462192 -0.454102 0.778345 -0.476856 -0.441883 -0.183913 0.132174 0.449780 0.086391 -0.384237 -0.223328 0.327618 0.307302 -0.561847 -0.433559 -0.141309 0.354514 -0.684310 -0.302256 -0.850864 0.507728 0.343140 0.623415 0.457799 0.053968 -0.535186 -0.092849 0.502572 0.147685 -0.771037 0.535891 -0.314185 0.008692 -0.570082 -0.567485 -0.143909 -0.088708 -0.218555 0.149626 0.279516 -0.343047 -0.053635 0.224042 -0.459321 0.017670 0.012694 -0.119814 -0.274174 0.052871 0.013995 -0.514410 -0.689615 -0.135539 -0.261551 0.108872 0.875484 0.291470 0.085121 0.039535 0.261600 -0.229581 -0.035725 -0.550297 0.325317
-0.046184 0.355575 -0.184928 0.147899 -0.211534 0.267110 -0.174464 -0.253440 0.173426 0.266507 -0.182110 -0.468057 -0.015076 0.103781 0.095697 -0.225070 0.279668 0.338471 0.444678 0.117493 0.051623 0.425395 0.103621 -0.288008 -0.257614 0.012779 -0.490867 0.443039 0.177168 -0.396331 0.366875 0.415050 -0.037178 0.133428 0.355100 -0.349093 -0.293232 -0.193437 0.286372 0.660141 0.048704 0.082649 0.156395 -0.194871 -0.079655 -0.205833 0.142933 -0.191715 0.459148 -0.174785 -0.287491 -0.337950 0.029313 -0.328948 -0.459722 -0.200502 0.333347 0.070825 0.148896 0.272122 -0.059557 -0.379497 -0.218491 0.432897 -0.203542 0.091246 0.013916 0.086445 -0.273786 -0.373114 -0.643413 0.005236 -0.172229 -0.154975 0.186656 -0.106885 -0.074105 0.286722 -0.019860 -0.267106 0.244581 0.525286 0.006541 -0.048017 -0.109641 0.496776 0.422457 0.026242 0.246953 -0.022242 0.376802 -0.307796 0.533035 0.044345 0.107321 0.735183 -0.124775 -0.295439 -0.241536 0.020804
0.209562 -0.232085 -0.059909 0.246883 0.077833 -0.107003 -0.387664 0.124102 0.324355 0.051198 0.660150 -0.549067 -0.086186 0.102191 0.565953 -0.496813 -0.064922 0.592626 -0.397162 -0.247339 -0.081199 0.093424 0.346743 0.074132 -0.342093 0.088971 -0.605663 0.219491 0.145886 -0.203798 -0.577388 0.467015 -0.452578 -0.194293 0.433030 -0.600887 0.033752 0.809813 0.712301 -0.447907 -0.224995 -0.080727 -0.368356 -0.293877 -0.110386 0.059166 0.286597 0.661024 -0.115287 0.102205 0.345872 0.148861 -0.784261 -0.516592 0.364320 0.225625 0.978994 -0.082107 -0.491955 -0.297226 -0.007695 -0.326448 0.400658 -0.338275 -0.211840 0.424003 0.433573 0.343964 -0.285144 0.504964 -0.239046 -0.514749 -0.283961 -0.202712 -0.265515 0.223596 0.040950 0.051271 -0.091461 0.022634 0.129957 0.232424 -0.012619 0.360856 0.083620 -0.249624 -0.189722 -0.027034 -0.410012 0.361381 -0.019150 -0.603987 0.679958 0.003735 -0.015505 0.137337 -0.454503 -0.188642 0.769195 -0.184035
0.210640 0.131182 -0.096142 -0.001047 -0.270419 0.123211 -0.390340 -0.097591 -0.517975 -0.317189 -0.080651 -0.337094 -0.348756 -0.441189 0.350812 -0.152486 -0.028561 0.157076 -0.202614 -0.355179 -0.188620 0.144003 0.595408 -0.029982 -0.241000 0.019258 -0.416844 0.340962 0.244544 0.135995 0.160687 0.108549 -0.331920 -0.447877 0.558460 -0.343953 0.152762 0.386648 0.621119 0.310495 0.165588 -0.123293 0.344989 0.266818 0.141631 -0.184647 0.338088 0.803460 -0.413137 -0.042426 0.466506 -0.395258 -0.422221 -0.353128 0.175524 -0.237962 0.627291 -0.043654 0.053079 0.148099 0.207426 -0.526599 0.255799 0.365312 0.214362 -0.304735 0.511783 0.749671 -0.019962 0.079454 0.160134 -0.314157 -0.327346 0.138967 -0.189879 -0.194297 0.097928 0.278930 -0.411976 0.040183 0.361600 0.627630 0.111858 0.259321 0.075690 0.027388 0.184519 -0.098221 -0.115801 -0.171340 0.481663 -0.182630 0.542441 0.240093 -0.096635 -0.017251 -0.679665 -0.228654 0.297677 0.179215
-0.361805 0.027779 0.211532 0.328245 0.332785 0.434573 -0.011906 -0.363648 0.260090 0.315078 0.556355 -0.602050 -0.028877 0.127910 -0.035521 0.375329 0.124537 0.758728 -0.029291 -0.385782 -0.240381 -0.008792 -0.306751 0.485764 -0.283008 -0.054970 -0.834588 0.227096 -0.543257 -0.141878 -0.109210 0.760798 -0.040954 0.442630 -0.235576 0.154116 0.104550 -0.168384 0.353696 0.217161 0.039983 -0.481463 0.859935 -0.143568 -0.651157 -0.341869 -0.107544 0.469260 0.651292 -0.262582 0.130074 -0.210616 0.213740 -0.118029 -0.447862 -0.263741 0.299547 0.081855 -0.193641 0.400011 0.102252 -0.617968 -0.159513 0.260437 0.477188 -0.251583 0.563874 -0.168013 -0.115049 -0.574034 -0.379275 -0.056581 0.030566 0.086061 0.127944 0.325304 0.178188 0.087463 -0.327217 -0.325903 -0.139854 -0.734561 -0.645275 -0.790600 0.204426 0.334053 0.263268 -0.147753 -0.053204 0.194119 -0.198511 0.113486 0.170148 -0.135569 -0.286423 0.307870 -0.259420 0.021261 -0.316540 0.164024
-0.214571 0.026516 0.184368 -0.536155 -0.214422 -0.095262 -0.400273 0.479309 0.119725 -0.197670 -0.216794 -0.342514 0.107215 0.015475 0.121103 -0.850216 0.720676 0.772167 -0.108563 -0.050694 -0.142857 -0.019206 0.291253 -0.065009 -0.508024 -0.135621 -0.377317 -0.153440 0.337132 -0.209222 0.063782 0.057334 -0.348400 -0.452656 -0.128329 0.643577 -0.351842 0.221680 -0.051003 0.260324 0.581098 -0.481999 0.578141 -0.710147 0.272684 0.006975 -0.567623 0.070586 0.191134 -0.269762 -0.573847 -0.316672 -0.541324 -0.255757 0.057196 0.224090 0.234166 0.007816 0.062639 0.583016 -0.035277 -0.349270 -0.424821 0.352990 -0.304290 0.475816 0.108475 -0.212319 0.210936 -0.608679 0.108745 0.172206 0.540137 0.221305 0.147571 0.260637 0.209886 -0.213794 0.359432 -0.279469 0.160423 -0.684612 -0.098736 0.110256 0.046779 -0.806890 0.354078 -0.119472 -0.639107 0.022827 0.414140 0.626649 0.083705 -0.345707 0.229571 0.835458 -0.013688 -0.046210 -0.077921 0.065017
0.638696 -0.850179 -0.225254 0.245854 -0.087460 0.542930 -0.628567 -0.215625 0.470975 -0.753246 0.287284 -0.687919 0.265283 1.153949 0.035482 0.036727 0.298407 0.314063 0.153690 0.947208 -0.112639 0.706395 0.174467 -0.286808 -0.564305 0.507298 -0.315147 -0.498292 -0.064532 0.275177 -0.227004 0.095497 -0.053231 0.683233 0.275602 -0.283207 -0.099604 -0.153483 -0.053767 0.571967 0.724251 0.226369 0.430928 -0.269257 -0.585994 -0.333441 -0.083350 -0.057732 0.849799 -0.960180 0.453772 -0.503994 0.128775 0.396327 0.735144 -0.536604 0.288215 0.733969 0.543086 0.338713 -0.507244 -0.101133 0.007342 0.009386 0.177429 -0.799040 0.482487 -0.236288 -0.061176 0.103684 0.613642 -0.001944 -0.270458 0.556349 0.506380 0.376795 0.259746 -0.175704 -0.743299 -0.162389 0.279123 -0.471549 -0.690898 -0.348660 0.090455 0.607369 0.676678 0.254883 -0.306771 -0.376833 -0.323908 0.334667 0.409178 -0.250070 -0.200422 0.437151 -0.516803 -0.111250 -0.356028 0.047995
0.091182 -0.039933 0.114607 0.104448 -0.180213 0.246891 -0.022649 0.139684 -0.110786 -0.034654 -0.094811 -0.187209 0.005314 0.147410 0.137069 0.124857 0.358069 0.284578 -0.213901 0.249918 0.281917 -0.135366 -0.096079 -0.079290 -0.100737 0.121023 -0.370562 -0.106289 0.313091 0.256747 0.116456 0.035332 -0.217045 0.080244 0.299037 0.011699 -0.188006 0.067228 0.298609 -0.105797 -0.059928 0.038241 0.585796 0.001414 0.113676 -0.295019 0.005827 -0.068433 0.089056 -0.429776 -0.164005 -0.107226 0.100189 -0.080987 0.023626 -0.267875 0.499450 0.343739 0.230596 0.320224 -0.347740 -0.122192 -0.054424 0.362549 0.116879 -0.405771 0.113242 -0.012731 0.056601 -0.232063 -0.030749 0.197577 -0.021399 0.112510 -0.111342 0.072959 -0.060449 0.228269 -0.024885 -0.037061 0.145270 -0.006746 -0.140429 -0.214054 -0.040852 -0.246453 -0.147417 -0.071559 -0.184754 -0.340522 0.058863 0.132011 0.156452 0.004316 -0.121703 0.026717 -0.182969 0.040098 0.010239 -0.118624
0.734000 -0.035500 0.056049 0.015019 -0.737160 0.404060 -0.424302 -0.500700 -0.339225 0.395309 0.046204 -0.215945 -0.488788 0.203541 0.094697 -0.001732 0.951713 -0.062106 -0.139576 -0.380420 0.624780 -0.467743 0.195306 -0.348605 -0.303373 0.200403 -0.585438 0.262202 0.685132 0.494196 0.412482 -0.089216 -0.433596 -0.186365 0.483583 -0.106854 -0.235607 0.337846 0.457811 -0.292943 -0.002527 0.061555 1.271517 -0.104756 0.181772 -0.620461 0.012785 0.031432 0.160206 -0.676549 -0.476402 -0.265033 -0.211232 0.085997 0.379634 0.096224 0.941035 -0.058858 -0.060506 0.698795 -0.182771 -0.261489 -0.313812 0.513034 0.392532 -0.719712 0.665600 -0.134987 0.394691 -0.440486 0.013286 0.180536 0.147730 0.464955 -0.386277 -0.064538 -0.058594 0.662934 -0.072150 0.168408 0.648297 -0.061980 -0.589297 -0.575365 -0.014713 -0.344283 -0.208167 -0.418303 -0.093120 -0.720242 0.383762 -0.194253 0.444134 0.237413 -0.170327 0.157969 -0.529063 0.197612 0.152981 -0.170472
0.338006 -0.125562 -0.623681 -0.033212 -0.421216 0.215461 -0.566020 0.188842 0.496330 -0.207007 -0.215151 -0.418247 0.116464 0.407720 0.052103 -0.649031 0.342236 -0.026900 -0.105816 1.073196 0.347762 0.257142 0.478423 -0.393005 -0.723739 0.248915 -0.214894 -0.225551 0.359163 0.023324 0.062146 -0.165070 -0.380273 -0.088050 -0.144689 -0.122787 -0.185241 0.381429 -0.085054 0.540901 -0.018918 0.292523 0.683476 -0.760384 0.026086 -0.481941 -0.216541 -0.286776 0.284340 -0.679891 0.009350 -0.216695 -0.149035 0.010753 0.607830 0.134420 0.384738 0.333167 0.026728 0.320286 -0.485639 0.183360 0.125084 0.029262 0.120763 -0.258006 0.028098 0.107078 0.118798 0.268639 0.374368 0.139640 0.081135 0.701171 0.525124 0.082429 0.421373 0.472595 -0.206795 0.086258 0.506205 0.033664 -0.096330 0.221705 -0.081919 -0.202196 0.306938 0.259446 -0.151124 -0.385043 -0.108384 0.134970 0.180676 -0.114011 -0.169956 0.688577 -0.082824 -0.074970 0.065160 -0.135443
0.098433 -0.839987 0.438796 0.848655 -0.126856 0.147976 -0.331651 -0.075698 0.276933 -0.034912 0.237398 -0.426321 0.107875 0.309637 -0.278967 0.106494 0.466507 0.208797 0.390134 0.338576 -0.502968 0.441129 0.187567 0.201106 -0.216695 0.103644 -0.265202 -0.226809 -0.293143 0.495149 -0.392694 0.046784 0.060924 0.633704 -0.025620 0.342879 -0.093046 0.101056 0.013696 -0.078052 0.569418 -0.255802 0.284662 0.143133 -0.745783 -0.007639 -0.451703 0.190064 0.875291 -0.190896 0.560569 -0.789636 -0.306185 0.023646 0.303744 -0.379335 0.367684 -0.219650 -0.378399 -0.471568 -0.141149 -0.289098 -0.081662 -0.359376 0.427457 -0.337811 -0.048550 -0.240294 0.370092 0.616437 0.271899 -0.584742 -0.119480 0.243764 0.310383 0.727751 0.390426 0.012562 -0.284978 -0.018142 0.110246 -0.612879 -0.939618 -0.004717 0.248380 0.036002 0.494318 0.457691 -0.007618 -0.032834 -0.274674 0.028826 0.184303 0.317135 -0.543518 0.222130 -0.010788 0.120610 -0.038939 -0.427134
